"typeLabel","placeName","choCount"
"negatieven","Sabu Raijua (regentschap)","2"
"prenten","Malang (stadsgemeente)","2"
"cartes-de-visite (fotografische kaarten)","Mojokerto (stadsgemeente)","2"
"cartes-de-visite (fotografische kaarten)","Bukittinggi (stadsgemeente)","2"
"positieven (beeldmateriaal)","Singkarak-meer","2"
"positieven (beeldmateriaal)","Sigli","2"
"daglichtcollodiumzilverdrukken","Sembalun","2"
"plattegronden (gebouwen)","Beutong","2"
"voorouderbeelden","Bagelen","2"
"lichtdrukken","Baros","2"
"platinadrukken","Batutulis","2"
"ontwikkelgelatinezilverdrukken","Izmir","2"
"potloodtekeningen","Tumpang","2"
"gelatineplaatnegatieven","Blora","2"
"foto's","Pangalengan","2"
"prenten","Izmir","2"
"ontwikkelgelatinezilverdrukken","Al Ghurfah","2"
"gelatinenegatieven op nitraat","Purukcahu","2"
"ontwikkelgelatinezilverdrukken","Sibolga (stadsgemeente)","2"
"positieven (beeldmateriaal)","Palu-baai","2"
"fotomechanische afdrukken","Mendut","2"
"positieven (beeldmateriaal)","Lubuksulasih","2"
"ontwikkelgelatinezilverdrukken","Pawan (rivier)","2"
"daglichtgelatinezilverdrukken","Pacitan-baai","2"
"albuminedrukken","Belawan","2"
"cartes-de-visite (fotografische kaarten)","Kapal (eiland)","2"
"daglichtgelatinezilverdrukken","Barabai","2"
"daglichtgelatinezilverdrukken","Popoh","2"
"stereofoto's","Prigen","2"
"gelatinenegatieven op nitraat","Cipanas (Cianjur)","2"
"foto's","Mansinam (eiland)","2"
"gelatinenegatieven op acetaat","Nafri ","2"
"gelatinenegatieven op acetaat","Oksibil","2"
"groepsportretten","Merauke (regentschap)","2"
"gelatineplaatnegatieven","Sarmi (regentschap)","2"
"foto's","Biak Numfor (regentschap)","2"
"korwars","Mamberamo (benedenloop)","2"
"ontwikkelgelatinezilverdrukken","Deltagebied van Asewets-, Sirets- en Bets-rivieren","2"
"voorouderbeelden","Wania (rivier)","2"
"daglichtgelatinezilverdrukken","Amandraya","2"
"potloodtekeningen","Mewi","2"
"voorouderbeelden","Wildeman (rivier)","2"
"gravures","Muli (rivier)","2"
"ontwikkelgelatinezilverdrukken","Kumbe (plaats)","2"
"ontwikkelgelatinezilverdrukken","Okaba","2"
"godenbeelden","Kai-eilanden","2"
"schilderingen","Medina","2"
"gelatinenegatieven op nitraat","Genyem","2"
"ontwikkelgelatinezilverdrukken","Liki (eiland)","2"
"beelden","Doyo","2"
"gelatinenegatieven op nitraat","Dondaie","2"
"nishiki-e","Haruna (berg)","2"
"beeldengroepen","Owus","2"
"voorouderbeelden","Jaun-Jufri","2"
"daglichtgelatinezilverdrukken","Abar","2"
"albuminedrukken","Tondano","2"
"schaalmodellen","Sangihe Besar (eiland)","2"
"maquettes","Babar (eiland)","2"
"houtsnijwerk","Damar (eiland)","2"
"attributen","Kai Kecil (eiland)","2"
"gelatineplaatnegatieven","Hilismactanao","2"
"gelatineplaatnegatieven","Amahai","2"
"positieven (beeldmateriaal)","Wahai","2"
"gelatinenegatieven op acetaat","Tanahabang","2"
"schaalmodellen","Nias Selatan (regentschap)","2"
"daglichtgelatinezilverdrukken","Tor (rivier)","2"
"cyanotypieën","Nias Selatan (regentschap)","2"
"gelatinenegatieven op nitraat","Rantepao","2"
"gelatinenegatieven op acetaat","Tanahmerah (Boven Digoel)","2"
"beeldengroepen","Agats","2"
"gelatinenegatieven op nitraat","Tomok","2"
"beelden","Manuran (eiland)","2"
"beelden","Wendesi","2"
"daglichtgelatinezilverdrukken","Yende","2"
"foto's","Banda Elat","2"
"ontwikkelgelatinezilverdrukken","Meervlakte","2"
"daglichtgelatinezilverdrukken","Telo (eiland)","2"
"korwars","Samberbaba","2"
"gravures","Kolkata","2"
"gelatinenegatieven op acetaat","Sawahlunto / Sijunjung (regentschap)","2"
"negatieven","Aceh Selatan (regentschap)","2"
"negatieven","Manado (stadsgemeente)","2"
"gelatineplaatnegatieven","West-Timor","2"
"stadsgezichten","Surakarta (stadsgemeente)","2"
"wandversieringen (beeldmateriaal)","Surakarta (stadsgemeente)","2"
"kleurendia's","Maninjau-meer","2"
"gelatinenegatieven op nitraat","Maninjau-meer","2"
"kruisen","Padang (stadsgemeente)","2"
"foto's","Blangkejeren","2"
"panoramafoto's","Lio-gebied","2"
"ontwikkelgelatinezilverdrukken","Buru (eiland)","2"
"plattegronden (gebouwen)","Surakarta (stadsgemeente)","2"
"ontwikkelgelatinezilverdrukken","Toba-meer","2"
"beelden","Lupar","2"
"olieverfschilderingen","Mojokerto (stadsgemeente)","2"
"gelatinenegatieven op acetaat","Ambon (stad)","2"
"afgietsels","Buleleng","2"
"ontwikkelgelatinezilverdrukken","Puri","2"
"kalligrafie","Dekan (plateau)","2"
"foto's","Trichur","2"
"daglichtgelatinezilverdrukken","Ahmadabad","2"
"schaalmodellen","Centraal-Sumatera","2"
"foto's","Grobogan (regentschap)","2"
"gelatineplaatnegatieven","Madura (eiland)","2"
"pentekeningen","Sumedang (regentschap)","2"
"negatieven","Merapi (berg)","2"
"schilderijen","Vorstenlanden","2"
"gelatinenegatieven op nitraat","Banjar (stadsgemeente)","2"
"aquarellen","Ubud","2"
"etsen (prenten)","Varanasi","2"
"gelatinenegatieven op polyester","Cenderawasih-baai","2"
"plaquettes (beeldmateriaal)","Jakarta","2"
"ontwikkelgelatinezilverdrukken","Buleleng","2"
"negatieven","Tenganan","2"
"godenbeelden","Jodhpur","2"
"altaarstukken","Madurai","2"
"kleurendia's","Hyderabad","2"
"kleurendia's","Ujung","2"
"lichtdrukken","Pandeglang (regentschap)","2"
"foto's","Bulungan (regentschap)","2"
"zeegezichten","Pontianak (regentschap)","2"
"daglichtgelatinezilverdrukken","Gitgit","2"
"houtsnijwerk","Batuan","2"
"foto's","Calang","2"
"ontwikkelgelatinezilverdrukken","Kalimpang","2"
"cartes-de-visite (fotografische kaarten)","Cimacan","2"
"kleurendia's","Parangtritis","2"
"ontwikkelgelatinezilverdrukken","Minahasa Tenggara (regentschap)","2"
"gelatinenegatieven op nitraat","Ngada (regentschap)","2"
"gelatineplaatnegatieven","Besuki","2"
"achterglasschilderingen","Konya","2"
"gelatinenegatieven op nitraat","Noord-Jemen","2"
"ontwikkelgelatinezilverdrukken","Tarim","2"
"prenten","Al Hudaydah","2"
"daglichtgelatinezilverdrukken","Suliki","2"
"diapositieven","Kotabaru","2"
"daglichtgelatinezilverdrukken","Tanete","2"
"positieven (beeldmateriaal)","Balanipa","2"
"gelatineplaatnegatieven","Waingapu","2"
"ontwikkelgelatinezilverdrukken","Samalona (eiland)","2"
"cartes-de-visite (fotografische kaarten)","Lingga-eilanden","2"
"foto's","Singkep (eiland)","2"
"ontwikkelgelatinezilverdrukken","Krui","2"
"ontwikkelgelatinezilverdrukken","Perbaungan","2"
"ontwikkelgelatinezilverdrukken","Baturaden","2"
"ontwerptekeningen","Prambanan","2"
"platinadrukken","Banyuwangi","2"
"ontwikkelgelatinezilverdrukken","Kaliwungu","2"
"gelatineplaatnegatieven","Cicalengka","2"
"albuminedrukken","Izmir","2"
"schilderingen","Mekka","2"
"prenten","Zuid-Azië","2"
"handrolschilderingen","Zuid-Azië","2"
"schetsen (beeldende werken)","India","2"
"houtsneden","India","2"
"reliëfs","Turkije","2"
"albuminedrukken","Tihama","2"
"autotypieën","Saudi-Arabië","2"
"gouaches (schilderingen)","Irak","2"
"beeldmateriaal naar medium of techniek","Iran","2"
"poppen (figuurvoorstellingen)","Korea","2"
"borduurwerk","Zuid-China","2"
"foto's","Zuid-China","2"
"gedenkpenningen","Maleisië","2"
"rolschilderingen","Shanghai","2"
"lithografieën (prenten)","Karbala","2"
"ontwikkelgelatinezilverdrukken","Mosul","2"
"voorstellingen (beeldmateriaal)","Indonesië","2"
"glasnegatieven","Luristan (gebied)","2"
"foto's","Qazvin","2"
"ontwikkelgelatinezilverdrukken","Beyrouth","2"
"prenten","Singapore","2"
"voorouderbeelden","Maluku Utara (provincie)","2"
"daglichtgelatinezilverdrukken","Maluku","2"
"cyanotypieën","Indonesië","2"
"linoleumsneden","Indonesië","2"
"gelatinenegatieven op polyester","Koeweit","2"
"ontwikkelgelatinezilverdrukken","Bābil (gouvernement)","2"
"potloodtekeningen","Zuidwest- en Centraal-Azië","2"
"foto's","Bengkulu (provincie)","2"
"tekeningen naar materiaal of techniek","Zuidoost-Azië: Insulair","2"
"borduurwerk","Indonesië","2"
"tanka's","Sikkim (deelstaat)","2"
"albuminedrukken","Luristan (gebied)","2"
"stereofoto's","Fuji-san","2"
"voorouderpalen","Zuidelijk Papua Barat","2"
"foto's","Berau-golf","2"
"gelatinenegatieven op acetaat","Raja Ampat (regentschap)","2"
"afweerbeelden","Zuid-Papua","2"
"negatieven","Langkat (regentschap)","2"
"gelatineplaatnegatieven","Langkat (regentschap)","2"
"diapositieven","Agam (regentschap)","2"
"beelden","Kepulauan Mentawai (regentschap)","2"
"schaalmodellen","Belitung (eiland)","2"
"gelatineplaatnegatieven","Lahat (regentschap)","2"
"klederdrachtpoppen","Lampung Selatan (regentschap)","2"
"daglichtgelatinezilverdrukken","Minahasa (oud regentschap)","2"
"kleurenlithografieën (prenten)","Minahasa (oud regentschap)","2"
"gelatineplaatnegatieven","Gowa (regentschap)","2"
"gelatinenegatieven op acetaat","Seram (eiland)","2"
"foto's","Tulungagung (regentschap)","2"
"tekeningen","Yogyakarta (stadsgemeente)","2"
"lichtdrukken","Yogyakarta (stadsgemeente)","2"
"houtsnijwerk","Yogyakarta (stadsgemeente)","2"
"borduurwerk","Yogyakarta (stadsgemeente)","2"
"lithografieën (prenten)","Yogyakarta (stadsgemeente)","2"
"gelatineplaatnegatieven","Halmahera (eiland)","2"
"daglichtcollodiumzilverdrukken","Ambon (eiland)","2"
"prenten","Banda-eilanden","2"
"gelatineplaatnegatieven","Wonosobo (regentschap)","2"
"gelatine zilverdrukken","Sukabumi (regentschap)","2"
"gelatineplaatnegatieven","Tangerang (regentschap)","2"
"daglichtcollodiumzilverdrukken","Banjarnegara (regentschap)","2"
"foto's","Himeji","2"
"korwars","Samberi","2"
"gelatineplaatnegatieven","Otakwa","2"
"potloodtekeningen","Kumbe (rivier)","2"
"gelatineplaatnegatieven","Kayu Puluh","2"
"voorouderbeelden","Timika Pantai","2"
"gelatineplaatnegatieven","Kisaran","2"
"pentekeningen","Singosari","2"
"negatieven","Bangil","2"
"albuminedrukken","Telaga","2"
"lichtdrukken","Batutulis","2"
"portretten","Istanbul","2"
"voorstellingen (beeldmateriaal)","Mekka","2"
"daglichtgelatinezilverdrukken","Kedu","2"
"borduurwerk","Boven-Mahakam (rivier)","2"
"gelatinenegatieven op acetaat","Kabanjahe","2"
"gelatinenegatieven op nitraat","Wadi 'Amd","2"
"autotypieën","Purukcahu","2"
"gravures","Borobudur","2"
"gelatinenegatieven op nitraat","Palopo (stadsgemeente)","2"
"heliogravures","Haranggaol","2"
"foto's","Nusakambangan (eiland)","2"
"foto's","Cisolok","2"
"fotomechanische afdrukken","Borobudur","2"
"afgietsels","Siberut (eiland)","2"
"beeldsnijwerken","Barabai","2"
"daglichtgelatinezilverdrukken","Tombatu","2"
"gelatinenegatieven op acetaat","Engros","2"
"diapositieven","Oksibil","2"
"bisjpalen","Weo","2"
"koppen (figuurvoorstellingen)","Fai (rivier)","2"
"gelatinenegatieven op nitraat","Sorong (regentschap)","2"
"gelatinenegatieven op acetaat","Paniai (regentschap)","2"
"portretten","Borem","2"
"ontwikkelgelatinezilverdrukken","Wendu","2"
"voorouderbeelden","Yeica (rivier)","2"
"ontwikkelgelatinezilverdrukken","Pulau Yos Sudarso","2"
"zielenstenen","Leti-eilanden","2"
"gelatineplaatnegatieven","Tanimbar-eilanden","2"
"lithografieën (prenten)","Medina","2"
"ontwikkelgelatinezilverdrukken","Moor (eilanden)","2"
"daglichtgelatinezilverdrukken","Bonggo (gebergte)","2"
"landschapsprenten","Sumida (rivier)","2"
"foto's","Baliem-vallei","2"
"gelatinenegatieven op acetaat","Atsy","2"
"kruisbeelden","Per (Asmat)","2"
"houtsnijwerk","Nias (regentschap)","2"
"beeldsnijwerken","Biwar Laut","2"
"gelatineplaatnegatieven","Skosai","2"
"foto's","Nunobiki Falls","2"
"daglichtgelatinezilverdrukken","Hiri","2"
"gravures","Doreh-baai","2"
"daglichtgelatinezilverdrukken","Triton-baai","2"
"prenten","Seba","2"
"collodiumnegatieven","Banda Besar (eiland)","2"
"positieven (beeldmateriaal)","Amahai","2"
"godenbeelden","Sermata (eiland)","2"
"positieven (beeldmateriaal)","Jatinegara","2"
"beelden","Biak (eiland)","2"
"gelatineplaatnegatieven","Kebar-vlakte","2"
"godenbeelden","Gunungsitoli (stadsgemeente)","2"
"foto's","Amahai","2"
"positieven (beeldmateriaal)","Weda","2"
"gelatineplaatnegatieven","Aytinyu","2"
"gelatinenegatieven op acetaat","Kaimana","2"
"gelatineplaatnegatieven","Lingga (eiland)","2"
"negatieven","Muntok","2"
"beeldsnijwerken","Unir (rivier)","2"
"obans (prenten)","Osaka","2"
"kleurendia's","Simanindo","2"
"gelatineplaatnegatieven","Tarpia","2"
"kruisbeelden","Mimika (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Komodo (eiland)","2"
"gelatineplaatnegatieven","Ambai (eiland)","2"
"gelatinenegatieven op nitraat","Mojokerto (stadsgemeente)","2"
"afgietsels","Palembang (stadsgemeente)","2"
"lichtdrukken","Toba-meer","2"
"platinadrukken","Bukittinggi (stadsgemeente)","2"
"daglichtcollodiumzilverdrukken","Sawahlunto / Sijunjung (regentschap)","2"
"beelden","Malang (stadsgemeente)","2"
"positieven (beeldmateriaal)","Palembang (stadsgemeente)","2"
"kleurenlithografieën (prenten)","Palembang (stadsgemeente)","2"
"foto's","Meulaboh","2"
"foto's","Tomini (golf)","2"
"maquettes","Ternate (eiland)","2"
"daglichtgelatinezilverdrukken","Buru (eiland)","2"
"beeldsnijwerken","Malang (stadsgemeente)","2"
"zwart-wit foto's","Malang (stadsgemeente)","2"
"houtsneden","Cenderawasih-baai","2"
"beeldsnijwerken","Cenderawasih-baai","2"
"beelden","Madiun (regentschap)","2"
"beelden","Jawa- Noordkust","2"
"koppen (figuurvoorstellingen)","Buleleng","2"
"schilderingen","Hyderabad district","2"
"plattegronden (tekeningen)","Varanasi","2"
"gelatineplaatnegatieven","Zuid-Bali","2"
"gelatinenegatieven op nitraat","Oost-Sumatera","2"
"negatieven","Karanganyar (regentschap)","2"
"aquarellen","Singaraja","2"
"godenbeelden","Molela","2"
"platinadrukken","Kanchipuram","2"
"ontwikkelgelatinezilverdrukken","Hyderabad","2"
"aquarellen","Hyderabad","2"
"ontwerptekeningen","Balikpapan (stadsgemeente)","2"
"beelden","Zuid-Bali","2"
"foto's","Karawang (regentschap)","2"
"borduurwerk","Buleleng","2"
"gelatinenegatieven op acetaat","Mas","2"
"schilderingen","Pahari","2"
"ontwikkelgelatinezilverdrukken","Ajmer","2"
"schilderingen","Jaipur","2"
"daglichtcollodiumzilverdrukken","Varanasi","2"
"beelden","Oost-India","2"
"votiefbeelden","Bastar","2"
"afweerbeelden","Kayan (rivier)","2"
"lichtdrukken","Narmada","2"
"beelden","Pacung","2"
"kleurendia's","Besakih","2"
"gelatinenegatieven op acetaat","Mamala","2"
"gelatinenegatieven op acetaat","Waai","2"
"gelatinenegatieven op nitraat","Singkawang (stadsgemeente)","2"
"gelatinenegatieven op acetaat","Baturiti","2"
"schilderijen","Besakih","2"
"ontwikkelgelatinezilverdrukken","Jawa Barat: regionaal","2"
"gelatinenegatieven op nitraat","Peusangan (rivier)","2"
"gelatineplaatnegatieven","Narmada","2"
"olieverfschilderingen","Cakranegara","2"
"ruiterbeelden","Nusa Penida (eiland)","2"
"daglichtgelatinezilverdrukken","Padang Panjang (stadsgemeente)","2"
"gelatinenegatieven op nitraat","Matayan","2"
"ontwerptekeningen","Bikaner","2"
"ontwikkelgelatinezilverdrukken","Ijen plateau","2"
"beelden","Tanjung","2"
"figuren (voorstellingen)","Nias (eiland)","2"
"daglichtgelatinezilverdrukken","Besuki","2"
"gelatinenegatieven op acetaat","Belu (regentschap)","2"
"bustes","Besuki","2"
"kleurendia's","San'a'","2"
"foto's","Surbakti","2"
"gelatinenegatieven op nitraat","Barus","2"
"negatieven","Balige","2"
"ontwikkelgelatinezilverdrukken","Semangka-baai","2"
"ontwikkelgelatinezilverdrukken","Kapas","2"
"schilderingen","Lumbung","2"
"foto's","Kotaraya","2"
"ontwikkelgelatinezilverdrukken","Matur","2"
"kleurendia's","Matur","2"
"prenten","Sawu (eiland)","2"
"negatieven","Tanete","2"
"cartes-de-visite (fotografische kaarten)","Magetan","2"
"plaquettes (beeldmateriaal)","Singosari","2"
"ontwikkelgelatinezilverdrukken","Kalabahi","2"
"plattegronden (gebouwen)","Prambanan tempelcomplex","2"
"diapositieven","Telukbayur","2"
"daglichtcollodiumzilverdrukken","Gresik","2"
"godenbeelden","Goa (deelstaat)","2"
"reliëfs","Bihar (deelstaat)","2"
"gravures","Goa (deelstaat)","2"
"gelatineplaatnegatieven","Israël","2"
"houtsneden","Jerusalem -Palestijnse Autoriteit","2"
"achterglasschilderingen","Syrië","2"
"gelatinenegatieven op acetaat","Syrië","2"
"cartes-de-visite (fotografische kaarten)","Tihama","2"
"ontwikkelgelatinezilverdrukken","As Sulaymaniyah","2"
"tekeningen naar materiaal of techniek","Iran","2"
"albuminedrukken","Guangzhou","2"
"daglichtgelatinezilverdrukken","Papua (provincie)","2"
"houtsnijwerk","Lautem (district)","2"
"positieven (beeldmateriaal)","Johor (deelstaat)","2"
"digitale fotoafdrukken","Teheran","2"
"aquarellen","Zuid-China","2"
"achterglasschilderingen","Karbala","2"
"negatieven","Sulawesi Tengah (provincie)","2"
"beelden","Nusa Tenggara Barat (provincie)","2"
"lantaarnplaatjes","Sumba (eiland)","2"
"foto's","Sulu-archipel","2"
"batikschilderingen","Indonesië","2"
"schaalmodellen","Bangkok","2"
"schilderingen","Laos","2"
"gravures","Delhi (hoofdstadregio)","2"
"albuminedrukken","Zuidoost-Azië Insulair: regionaal","2"
"foto's","Sulawesi Tenggara (provincie)","2"
"grafpalen","Flores (eiland)","2"
"platinadrukken","Yogyakarta (provincie)","2"
"ontwikkelgelatinezilverdrukken","Tayabas","2"
"afweerbeelden","Indonesië","2"
"achterglasschilderingen","Koeweit","2"
"zeefdrukken","New Delhi","2"
"glasnegatieven","Baghdad","2"
"platinadrukken","Rahjerd","2"
"diapositieven","Palestijnse Autoriteit","2"
"obans (prenten)","Fuji-san","2"
"beeldsnijwerken","Zuidoost-Kalimantan","2"
"houtsnijwerk","Doberai-schiereiland","2"
"gelatineplaatnegatieven","Jawa Timur: regionaal","2"
"korwars","Zuidelijk Papua Barat","2"
"fotomechanische afdrukken","Zuid-Papua","2"
"voorouderschedels","Zuid-Papua","2"
"tekeningen","Zuid-Papua","2"
"platinadrukken","Deli Serdang (regentschap)","2"
"ruiterbeelden","Karo (regentschap)","2"
"gelatineplaatnegatieven","Batam (stadsgemeente)","2"
"kruisen","Bangka (eiland)","2"
"foto's","Aceh Utara (regentschap)","2"
"ontwikkelgelatinezilverdrukken","Aceh Timur (regentschap)","2"
"gelatinenegatieven op nitraat","Aceh Utara (regentschap)","2"
"klederdrachtpoppen","Minahasa (oud regentschap)","2"
"gelatinenegatieven op nitraat","Minahasa (oud regentschap)","2"
"gelatinenegatieven op acetaat","Luwu (gebied)","2"
"negatieven","Takalar (regentschap)","2"
"positieven (beeldmateriaal)","Aru-eilanden","2"
"godenbeelden","Nganjuk (regentschap)","2"
"maquettes","Sidoarjo (regentschap)","2"
"foto's","Banyuwangi (regentschap) ","2"
"autotypieën","Blitar (regentschap)","2"
"positieven (beeldmateriaal)","Lebak (regentschap)","2"
"gelatinenegatieven op nitraat","Sukabumi (regentschap)","2"
"kleurendia's","Bogor (regentschap)","2"
"daglichtgelatinezilverdrukken","Bogor (regentschap)","2"
"gelatine zilverdrukken","Banyumas (regentschap)","2"
"daglichtcollodiumzilverdrukken","Cilacap (regentschap)","2"
"hoogdrukken","Kolkata","2"
"ontwikkelgelatinezilverdrukken","Ternate (stad)","2"
"pentekeningen","Meulaboh","2"
"gelatineplaatnegatieven","Tamiang (rivier)","2"
"medailles","Bengkalis (regentschap)","2"
"afgietsels","Zuidoost-Molukken","2"
"godenbeelden","Romang (eiland)","2"
"ontwikkelgelatinezilverdrukken","Andai (Manokwari)","2"
"voorouderpalen","Kuti (rivier)","2"
"voorouderbeelden","Otakwa","2"
"beelden","Sarmi (rivier)","2"
"gelatinenegatieven op acetaat","Pionierbivak","2"
"daglichtgelatinezilverdrukken","Mapia-eilanden","2"
"poppen (figuurvoorstellingen)","Susupu","2"
"korwars","Yobi","2"
"ontwikkelgelatinezilverdrukken","Patikraja","2"
"terreinplattegronden","Godean","2"
"collodiumnegatieven","Makassar","2"
"gelatineplaatnegatieven","Buton (eiland)","2"
"mobiles","Segeri","2"
"gelatinenegatieven op nitraat","Tengaran","2"
"foto's","Singaparna","2"
"tekeningen","Ciampea","2"
"miniaturen (schilderingen)","Murshidabad","2"
"potloodtekeningen","Trowulan","2"
"gelatinenegatieven op nitraat","Bondowoso","2"
"ontwikkelgelatinezilverdrukken","Baros","2"
"lichtdrukken","Situ Bagendit","2"
"daglichtcollodiumzilverdrukken","Kaliwungu","2"
"kalligrafie","Kütahya","2"
"volksprenten","Mekka","2"
"positieven (beeldmateriaal)","Priangan","2"
"gelatinenegatieven op nitraat","Priangan","2"
"beelden","Lumban Silintong","2"
"lichtdrukken","Siberut (eiland)","2"
"gelatinenegatieven op acetaat","Al Huraydah","2"
"foto's","Baturaja","2"
"gelatineplaatnegatieven","Kapal (eiland)","2"
"foto's","Sidikalang","2"
"ontwikkelgelatinezilverdrukken","Wadi Hadramawt","2"
"gelatinenegatieven op nitraat","Lembang","2"
"albuminedrukken","Naira (eiland)","2"
"glasnegatieven","Naira","2"
"stereofoto's","Tanjungpandan","2"
"gelatineplaatnegatieven","Sosiri","2"
"kleurendia's","Asewets (rivier)","2"
"kruisbeelden","Mappi (regentschap)","2"
"gelatinenegatieven op acetaat","Manokwari (regentschap)","2"
"gelatinenegatieven op nitraat","Mamberamo (benedenloop)","2"
"ontwikkelgelatinezilverdrukken","Flores Timur (Flores)","2"
"gelatineplaatnegatieven","Pegunungan Bintang","2"
"ontwikkelgelatinezilverdrukken","Sibil-vallei","2"
"voorouderbeelden","Reiger (rivier)","2"
"schilderingen","Sentani-meer","2"
"gelatinenegatieven op acetaat","Merauke (plaats)","2"
"foto's","Saparua (eiland)","2"
"godenbeelden","Leti-eilanden","2"
"beeldsnijwerken","Tanimbar-eilanden","2"
"ontwikkelgelatinezilverdrukken","Paradoi","2"
"ontwikkelgelatinezilverdrukken","Torare (rivier)","2"
"ontwikkelgelatinezilverdrukken","Syeri","2"
"voorouderbeelden","Jow","2"
"voorouderpalen","Kaimo","2"
"ontwikkelgelatinezilverdrukken","Sageisara","2"
"voorouderschedels","Miei","2"
"daglichtgelatinezilverdrukken","Napan-Yaur","2"
"foto's","Hatsukaichi","2"
"beeldmateriaal naar locatie of context","Awer (Halmahera)","2"
"daglichtgelatinezilverdrukken","Wakobi","2"
"gelatinenegatieven op acetaat","Ayawi (eiland)","2"
"daglichtgelatinezilverdrukken","Walckenaer-baai","2"
"daglichtcollodiumzilverdrukken","Serdang","2"
"ontwikkelgelatinezilverdrukken","Kayeli-baai","2"
"ontwikkelgelatinezilverdrukken","Uji","2"
"kleurendia's","Hilismactanao","2"
"voorouderschedels","Biak (eiland)","2"
"godenbeelden","Waigeo (eiland)","2"
"positieven (beeldmateriaal)","Bajawa","2"
"paalbeelden","Moa (eiland)","2"
"kleurendia's","Tondano","2"
"godenbeelden","Damar-eilanden","2"
"gelatinenegatieven op acetaat","Komodo (eiland)","2"
"foto's","Pagimana","2"
"ontwikkelgelatinezilverdrukken","Camplong","2"
"gelatineplaatnegatieven","Barapasi","2"
"gelatineplaatnegatieven","Pom","2"
"daglichtcollodiumzilverdrukken","Cirebon (regentschap)","2"
"negatieven","Cianjur (regentschap)","2"
"kabinetfoto's","Kolkata","2"
"etsen (prenten)","Melaka","2"
"platinadrukken","Padang (stadsgemeente)","2"
"ontwikkelgelatinezilverdrukken","Tomini (golf)","2"
"albuminedrukken (goudgetoond)","Ternate (eiland)","2"
"schaalmodellen","Gresik (regentschap)","2"
"gelatineplaatnegatieven","Binjai (stadsgemeente)","2"
"ontwikkelgelatinezilverdrukken","Morotai (eiland)","2"
"lichtdrukken","Gianyar","2"
"tekeningen","Krueng Raya","2"
"schilderingen","Jombang (regentschap)","2"
"tekeningen","Madura (eiland)","2"
"schilderijen","Sukawati","2"
"beelden","Rawalpindi","2"
"ontwikkelgelatinezilverdrukken","Sasaram","2"
"beelden","Jakarta","2"
"fotomechanische afdrukken","Jakarta","2"
"gelatineplaatnegatieven","Banjar (stadsgemeente)","2"
"figuren (voorstellingen)","Basi","2"
"poppen (figuurvoorstellingen)","Sehwan Sharif","2"
"ontwikkelgelatinezilverdrukken","Mysore","2"
"beeldhouwwerken","Bastar","2"
"etsen (prenten)","Hyderabad","2"
"daglichtcollodiumzilverdrukken","Madiun (regentschap)","2"
"albuminedrukken","Merapi (berg)","2"
"beelden","Cirebon (stadsgemeente)","2"
"negatieven","Cirebon (stadsgemeente)","2"
"gouaches (schilderingen)","Jaipur","2"
"daglichtgelatinezilverdrukken","Parepare (stadsgemeente)","2"
"gelatinenegatieven op acetaat","Narmada","2"
"tekeningen","Padang Panjang (stadsgemeente)","2"
"houtsnijwerk","Lhoknga","2"
"plattegronden (tekeningen)","Kepulauan Seribu","2"
"positieven (beeldmateriaal)","Lhoknga","2"
"daglichtcollodiumzilverdrukken","Indrapuri","2"
"schilderingen","Madhubani (plaats)","2"
"miniaturen (schilderingen)","Kangra (plaats)","2"
"gelatineplaatnegatieven","Berhala (eiland)","2"
"schilderingen","Ciwidey","2"
"albuminedrukken","Cimacan","2"
"albuminedrukken (goudgetoond)","Cimacan","2"
"daglichtgelatinezilverdrukken","Cilauteureun-baai","2"
"positieven (beeldmateriaal)","Pati","2"
"foto's","Sanggrahan","2"
"heliogravures","Tengger-gebergte","2"
"etsen (prenten)","San'a'","2"
"panoramafoto's","Aden","2"
"platinadrukken","Ajibarang","2"
"gelatineplaatnegatieven","Kotabaru","2"
"verteldoeken","Waingapu","2"
"daglichtgelatinezilverdrukken","Huta Ginjang","2"
"daglichtcollodiumzilverdrukken","Getasan","2"
"gelatineplaatnegatieven","Gresik","2"
"gelatineplaatnegatieven","Kalumpang","2"
"ontwikkelgelatinezilverdrukken","Maros","2"
"schilderingen","Bhutan","2"
"ontwikkelgelatinezilverdrukken","Gujarat (deelstaat)","2"
"kalligrafie","India","2"
"figuren (voorstellingen)","India","2"
"klederdrachtpoppen","Libanon","2"
"lithografieën (prenten)","Jerusalem -Palestijnse Autoriteit","2"
"achterglasschilderingen","Jerusalem -Palestijnse Autoriteit","2"
"albuminedrukken","Gilan (provincie)","2"
"reliëfs","Azië","2"
"positieven (beeldmateriaal)","Azië","2"
"stereofoto's","Zuidwest-Azië","2"
"godenbeelden","Azad Kashmir","2"
"kleurendia's","Zwarte Zee-regio","2"
"panoramafoto's","Beijing","2"
"schilderingen","Guangzhou","2"
"kalligrafie","Hong Kong","2"
"zeefdrukken","Teheran","2"
"landschapsprenten","Gifu","2"
"foto's","Anyang","2"
"ontwikkelgelatinezilverdrukken","Hong Kong","2"
"volksprenten","Hong Kong","2"
"albuminedrukken (goudgetoond)","Singapore","2"
"ontwikkelgelatinezilverdrukken","Mindoro","2"
"kleurendia's","Mindanao","2"
"zwart-wit foto's","Indonesië","2"
"kantwerk","Indonesië","2"
